year,sex,age,mortality_rate
2007,Female,42,0.0037046
2007,Male,43,0.00450224
2007,Female,43,0.0039621
2007,Male,44,0.00490724
2007,Female,44,0.0042501
2007,Male,45,0.00536345
2007,Female,45,0.00456975
2007,Male,46,0.00587356
2007,Female,46,0.00492028
2007,Male,47,0.00643907
2007,Female,47,0.0052991
2007,Male,48,0.00706206
2007,Female,48,0.0057045
2007,Male,49,0.00774512
2007,Female,49,0.00613565
2007,Male,50,0.00849248
2007,Female,50,0.00659402
2007,Male,51,0.00931009
2007,Female,51,0.00708343
2007,Male,52,0.01020533
2007,Female,52,0.00760937
2007,Male,53,0.01118709
2007,Female,53,0.00817914
2007,Male,54,0.0122656
2007,Female,54,0.00880143
2007,Male,55,0.01345249
2007,Female,55,0.00948652
2007,Male,56,0.01476043
2007,Female,56,0.01024573
2007,Male,57,0.01620298
2007,Female,57,0.01109157
2007,Male,58,0.01779343
2007,Female,58,0.01203647
2007,Male,59,0.01954414
2007,Female,59,0.01309247
2007,Male,60,0.02146607
2007,Female,60,0.01427109
2007,Male,61,0.02356802
2007,Female,61,0.0155828
2007,Male,62,0.02585918
2007,Female,62,0.01704055
2007,Male,63,0.02834977
2007,Female,63,0.01866085
2007,Male,64,0.0310532
2007,Female,64,0.02046672
2007,Male,65,0.03398794
2007,Female,65,0.02249029
2007,Male,66,0.03717757
2007,Female,66,0.02477032
2007,Male,67,0.04065263
2007,Female,67,0.02735312
2007,Male,68,0.04445025
2007,Female,68,0.03028695
2007,Male,69,0.04861544
2007,Female,69,0.03361771
2007,Male,70,0.05319944
2007,Female,70,0.03738775
2007,Male,71,0.05825953
2007,Female,71,0.0416298
2007,Male,72,0.0638496
2007,Female,72,0.04637282
2007,Male,73,0.0700104
2007,Female,73,0.05164106
2007,Male,74,0.07676499
2007,Female,74,0.05745624
2007,Male,75,0.08410338
2007,Female,75,0.06384
2007,Male,76,0.09200725
2007,Female,76,0.07081491
2007,Male,77,0.10046192
2007,Female,77,0.07841154
2007,Male,78,0.10948602
2007,Female,78,0.08667136
2007,Male,79,0.11917952
2007,Female,79,0.09565909
2007,Male,80,0.1296962
2007,Female,80,0.10545565
2007,Male,81,0.14126588
2007,Female,81,0.1161641
2007,Male,82,0.15411102
2007,Female,82,0.12788274
2007,Male,83,0.16835695
2007,Female,83,0.14067161
2007,Male,84,0.18403459
2007,Female,84,0.15454975
2007,Male,85,0.20096083
2007,Female,85,0.16944938
2007,Male,86,0.21886744
2007,Female,86,0.18526842
2007,Male,87,0.23746915
2007,Female,87,0.2019072
2007,Male,88,0.25652658
2007,Female,88,0.21929773
2007,Male,89,0.27605268
2007,Female,89,0.23750742
2007,Male,90,0.29617508
2007,Female,90,0.25667068
2007,Male,91,0.3171824
2007,Female,91,0.27700861
2007,Male,92,0.33936548
2007,Female,92,0.29873705
2007,Male,93,0.36280896
2007,Female,93,0.32191704
2007,Male,94,0.38748095
2007,Female,94,0.34651224
2007,Male,95,0.41309433
2007,Female,95,0.3722785
2007,Male,96,0.43927189
2007,Female,96,0.39888625
2007,Male,97,0.46565577
2007,Female,97,0.42601483
2007,Male,98,0.49191188
2007,Female,98,0.4533536
2007,Male,99,0.51787657
2007,Female,99,0.48073925
2007,Male,100,0.57176947
2007,Female,100,0.54106271
2008,Male,0,0.0335375
2008,Female,0,0.02730824
2008,Male,1,0.00256207
2008,Female,1,0.00221866
2008,Male,2,0.00203813
2008,Female,2,0.00180013
2008,Male,3,0.00162717
2008,Female,3,0.00146587
2008,Male,4,0.00130802
2008,Female,4,0.00120194
2008,Male,5,0.00106337
2008,Female,5,0.0009966
2008,Male,6,0.00087961
2008,Female,6,0.00084043
2008,Male,7,0.00074548
2008,Female,7,0.00072527
2008,Male,8,0.00065281
2008,Female,8,0.00064487
2008,Male,9,0.00059587
2008,Female,9,0.00059484
2008,Male,10,0.00057214
2008,Female,10,0.00057296
2008,Male,11,0.00058211
2008,Female,11,0.00057911
2008,Male,12,0.00062831
2008,Female,12,0.00061395
2008,Male,13,0.00071715
2008,Female,13,0.00067987
2008,Male,14,0.00085343
2008,Female,14,0.00077624
2008,Male,15,0.00103993
2008,Female,15,0.00089929
2008,Male,16,0.00126697
2008,Female,16,0.00103663
2008,Male,17,0.00150846
2008,Female,17,0.00116772
2008,Male,18,0.00173132
2008,Female,18,0.00127458
2008,Male,19,0.00189967
2008,Female,19,0.00134358
2008,Male,20,0.00200179
2008,Female,20,0.00137934
2008,Male,21,0.00204313
2008,Female,21,0.00139494
2008,Male,22,0.0020421
2008,Female,22,0.00140559
2008,Male,23,0.00202061
2008,Female,23,0.00142523
2008,Male,24,0.00199322
2008,Female,24,0.00145875
2008,Male,25,0.0019706
2008,Female,25,0.00150761
2008,Male,26,0.0019576
2008,Female,26,0.00156804
2008,Male,27,0.00195708
2008,Female,27,0.00163444
2008,Male,28,0.0019707
2008,Female,28,0.00170359
2008,Male,29,0.00199981
2008,Female,29,0.00177357
2008,Male,30,0.0020454
2008,Female,30,0.00184651
2008,Male,31,0.00210843
2008,Female,31,0.00192651
2008,Male,32,0.00218962
2008,Female,32,0.00201773
2008,Male,33,0.00228968
2008,Female,33,0.00212431
2008,Male,34,0.0024089
2008,Female,34,0.00224749
2008,Male,35,0.00254741
2008,Female,35,0.00238681
2008,Male,36,0.00270528
2008,Female,36,0.00253992
2008,Male,37,0.00288259
2008,Female,37,0.00270322
2008,Male,38,0.00308052
2008,Female,38,0.00287502
2008,Male,39,0.00330114
2008,Female,39,0.00305501
2008,Male,40,0.00354816
2008,Female,40,0.00324615
2008,Male,41,0.00382669
2008,Female,41,0.00345387
2008,Male,42,0.00414217
2008,Female,42,0.0036837
2008,Male,43,0.00450047
2008,Female,43,0.0039414
2008,Male,44,0.00490632
2008,Female,44,0.0042301
2008,Male,45,0.00536344
2008,Female,45,0.0045507
2008,Male,46,0.00587448
2008,Female,46,0.00490207
2008,Male,47,0.00644087
2008,Female,47,0.00528109
2008,Male,48,0.00706463
2008,Female,48,0.00568576
2008,Male,49,0.00774831
2008,Female,49,0.00611517
2008,Male,50,0.00849612
2008,Female,50,0.00657109
2008,Male,51,0.00931405
2008,Female,51,0.00705803
2008,Male,52,0.0102095
2008,Female,52,0.00758208
2008,Male,53,0.0111914
2008,Female,53,0.00815101
2008,Male,54,0.01226992
2008,Female,54,0.00877345
2008,Male,55,0.01345659
2008,Female,55,0.00945895
2008,Male,56,0.0147639
2008,Female,56,0.01021777
2008,Male,57,0.0162052
2008,Female,57,0.01106091
2008,Male,58,0.01779353
2008,Female,58,0.01199973
2008,Male,59,0.01954114
2008,Female,59,0.01304573
2008,Male,60,0.02145896
2008,Female,60,0.01421068
2008,Male,61,0.02355589
2008,Female,61,0.01550638
2008,Male,62,0.02584121
2008,Female,62,0.01694723
2008,Male,63,0.02832514
2008,Female,63,0.01855112
2008,Male,64,0.03102088
2008,Female,64,0.02034165
2008,Male,65,0.03394643
2008,Female,65,0.02235022
2008,Male,66,0.03712468
2008,Female,66,0.02461408
2008,Male,67,0.04058532
2008,Female,67,0.02717695
2008,Male,68,0.04436461
2008,Female,68,0.03008461
2008,Male,69,0.048507
2008,Female,69,0.03338148
2008,Male,70,0.05306353
2008,Female,70,0.03710965
2008,Male,71,0.0580918
2008,Female,71,0.04130364
2008,Male,72,0.06364627
2008,Female,72,0.04599495
2008,Male,73,0.06976874
2008,Female,73,0.05121088
2008,Male,74,0.07648333
2008,Female,74,0.05697579
2008,Male,75,0.08378092
2008,Female,75,0.06331271
2008,Male,76,0.091644
2008,Female,76,0.07024495
2008,Male,77,0.10005814
2008,Female,77,0.07780247
2008,Male,78,0.10904128
2008,Female,78,0.08602531
2008,Male,79,0.11869121
2008,Female,79,0.0949767
2008,Male,80,0.12915852
2008,Female,80,0.1047362
2008,Male,81,0.14066851
2008,Female,81,0.11540583
2008,Male,82,0.15343981
2008,Female,82,0.12708348
2008,Male,83,0.16759695
2008,Female,83,0.13983035
2008,Male,84,0.18317325
2008,Female,84,0.15366826
2008,Male,85,0.19999508
2008,Female,85,0.16853576
2008,Male,86,0.21780614
2008,Female,86,0.18433784
2008,Male,87,0.23633198
2008,Female,87,0.20098025
2008,Male,88,0.2553407
2008,Female,88,0.21839754
2008,Male,89,0.27484135
2008,Female,89,0.23665206
2008,Male,90,0.2949523
2008,Female,90,0.25586951
2008,Male,91,0.315947
2008,Female,91,0.27625879
2008,Male,92,0.33810148
2008,Female,92,0.29802453
2008,Male,93,0.36149585
2008,Female,93,0.32122624
2008,Male,94,0.38609865
2008,Female,94,0.34583151
2008,Male,95,0.41163413
2008,Female,95,0.37161136
2008,Male,96,0.43774044
2008,Female,96,0.398255
2008,Male,97,0.46407414
2008,Female,97,0.42545613
2008,Male,98,0.49031169
2008,Female,98,0.45291353
2008,Male,99,0.51629386
2008,Female,99,0.48046029
2008,Male,100,0.57045921
2008,Female,100,0.54120561
2009,Male,0,0.03227261
2009,Female,0,0.02622744
2009,Male,1,0.0024192
2009,Female,1,0.0020764
2009,Male,2,0.00193297
2009,Female,2,0.00170063
2009,Male,3,0.00155154
2009,Female,3,0.00139961
2009,Male,4,0.00125394
2009,Female,4,0.00115952
2009,Male,5,0.00102433
2009,Female,5,0.00097039
2009,Male,6,0.00085075
2009,Female,6,0.0008247
2009,Male,7,0.0007232
2009,Female,7,0.00071589
2009,Male,8,0.00063457
2009,Female,8,0.00063905
2009,Male,9,0.0005799
2009,Female,9,0.00059078
2009,Male,10,0.00055715
2009,Female,10,0.00056965
2009,Male,11,0.00056711
2009,Female,11,0.00057607
2009,Male,12,0.00061251
2009,Female,12,0.00061106
2009,Male,13,0.00069993
2009,Female,13,0.00067741
2009,Male,14,0.00083442
2009,Female,14,0.0007747
2009,Male,15,0.00101914
2009,Female,15,0.00089942
2009,Male,16,0.00124475
2009,Female,16,0.00103901
2009,Male,17,0.00148533
2009,Female,17,0.0011724
2009,Male,18,0.00170763
2009,Female,18,0.00128092
2009,Male,19,0.00187543
2009,Female,19,0.00135037
2009,Male,20,0.00197696
2009,Female,20,0.00138549
2009,Male,21,0.00201789
2009,Female,21,0.00139986
2009,Male,22,0.00201691
2009,Female,22,0.00140918
2009,Male,23,0.00199613
2009,Female,23,0.00142784
2009,Male,24,0.00197
2009,Female,24,0.00146079
2009,Male,25,0.00194898
2009,Female,25,0.00150945
2009,Male,26,0.00193762
2009,Female,26,0.00156986
2009,Male,27,0.00193849
2009,Female,27,0.0016362
2009,Male,28,0.00195312
2009,Female,28,0.0017051
2009,Male,29,0.0019828
2009,Female,29,0.00177457
2009,Male,30,0.00202852
2009,Female,30,0.00184681
2009,Male,31,0.00209135
2009,Female,31,0.00192603
2009,Male,32,0.00217209
2009,Female,32,0.00201649
2009,Male,33,0.00227156
2009,Female,33,0.00212246
2009,Male,34,0.00239014
2009,Female,34,0.0022452
2009,Male,35,0.00252797
2009,Female,35,0.0023842
2009,Male,36,0.00268514
2009,Female,36,0.00253697
2009,Male,37,0.0028617
2009,Female,37,0.00269974
2009,Male,38,0.00305882
2009,Female,38,0.00287074
2009,Male,39,0.00327854
2009,Female,39,0.00304966
2009,Male,40,0.00352455
2009,Female,40,0.00323963
2009,Male,41,0.00380195
2009,Female,41,0.00344633
2009,Male,42,0.00411617
2009,Female,42,0.00367552
2009,Male,43,0.00447307
2009,Female,43,0.00393315
2009,Male,44,0.00487736
2009,Female,44,0.00422228
2009,Male,45,0.00533273
2009,Female,45,0.00454357
2009,Male,46,0.00584174
2009,Female,46,0.00489544
2009,Male,47,0.00640576
2009,Female,47,0.00527421
2009,Male,48,0.00702676
2009,Female,48,0.00567759
2009,Male,49,0.00770724
2009,Female,49,0.00610458
2009,Male,50,0.00845139
2009,Female,50,0.00655731
2009,Male,51,0.00926525
2009,Female,51,0.00704106
2009,Male,52,0.01015623
2009,Female,52,0.00756255
2009,Male,53,0.01113324
2009,Female,53,0.0081301
2009,Male,54,0.01220637
2009,Female,54,0.00875222
2009,Male,55,0.01338696
2009,Female,55,0.00943765
2009,Male,56,0.01468721
2009,Female,56,0.01019541
2009,Male,57,0.0161201
2009,Female,57,0.0110348
2009,Male,58,0.01769842
2009,Female,58,0.01196589
2009,Male,59,0.01943422
2009,Female,59,0.01299957
2009,Male,60,0.02133841
2009,Female,60,0.01414783
2009,Male,61,0.02342011
2009,Female,61,0.01542393
2009,Male,62,0.02568876
2009,Female,62,0.01684381
2009,Male,63,0.02815469
2009,Female,63,0.01842684
2009,Male,64,0.0308309
2009,Female,64,0.02019726
2009,Male,65,0.03373472
2009,Female,65,0.0221856
2009,Male,66,0.03688815
2009,Female,66,0.02442735
2009,Male,67,0.0403197
2009,Female,67,0.02696332
2009,Male,68,0.0440647
2009,Female,68,0.02983687
2009,Male,69,0.04816699
2009,Female,69,0.03309062
2009,Male,70,0.05267734
2009,Female,70,0.03676555
2009,Male,71,0.05765371
2009,Female,71,0.04089726
2009,Male,72,0.0631512
2009,Female,72,0.04551913
2009,Male,73,0.06921235
2009,Female,73,0.05066076
2009,Male,74,0.07586211
2009,Female,74,0.05634952
2009,Male,75,0.08309175
2009,Female,75,0.06261072
2009,Male,76,0.09088393
2009,Female,76,0.06946933
2009,Male,77,0.09922383
2009,Female,77,0.07695554
2009,Male,78,0.10812909
2009,Female,78,0.08510845
2009,Male,79,0.11769647
2009,Female,79,0.09398921
2009,Male,80,0.12807468
2009,Female,80,0.10367514
2009,Male,81,0.13948704
2009,Female,81,0.11426623
2009,Male,82,0.15215046
2009,Female,82,0.125859
2009,Male,83,0.16618942
2009,Female,83,0.13851573
2009,Male,84,0.18163834
2009,Female,84,0.15226119
2009,Male,85,0.19832621
2009,Female,85,0.16703952
2009,Male,86,0.21600044
2009,Female,86,0.18276212
2009,Male,87,0.23439116
2009,Female,87,0.19933989
2009,Male,88,0.25327192
2009,Female,88,0.2167104
2009,Male,89,0.27265693
2009,Female,89,0.23493217
2009,Male,90,0.29266905
2009,Female,90,0.25412344
2009,Male,91,0.31358404
2009,Female,91,0.27448221
2009,Male,92,0.33567731
2009,Female,92,0.29620301
2009,Male,93,0.35902019
2009,Female,93,0.31934378
2009,Male,94,0.38356767
2009,Female,94,0.34387589
2009,Male,95,0.40902349
2009,Female,95,0.3695844
2009,Male,96,0.43500673
2009,Female,96,0.39617559
2009,Male,97,0.46117459
2009,Female,97,0.42335588
2009,Male,98,0.48722283
2009,Female,98,0.4508344
2009,Male,99,0.51304274
2009,Female,99,0.47844091
2009,Male,100,0.56740801
2009,Female,100,0.53949476
2010,Male,0,0.03106848
2010,Female,0,0.02518153
2010,Male,1,0.00228592
2010,Female,1,0.00193947
2010,Male,2,0.00183746
2010,Female,2,0.00160553
2010,Male,3,0.00148474
2010,Female,3,0.00133606
2010,Male,4,0.00120753
2010,Female,4,0.00111845
2010,Male,5,0.00099174
2010,Female,5,0.00094453
2010,Male,6,0.00082709
2010,Female,6,0.00080855
2010,Male,7,0.00070497
2010,Female,7,0.00070542
2010,Male,8,0.00061939
2010,Female,8,0.00063164
2010,Male,9,0.00056622
2010,Female,9,0.00058481
2010,Male,10,0.00054401
2010,Female,10,0.00056432
2010,Male,11,0.00055392
2010,Female,11,0.00057115
2010,Male,12,0.00059896
2010,Female,12,0.00060676
2010,Male,13,0.00068601
2010,Female,13,0.00067433
2010,Male,14,0.00082044
2010,Female,14,0.00077372
2010,Male,15,0.00100592
2010,Female,15,0.00090163
2010,Male,16,0.00123346
2010,Female,16,0.00104524
2010,Male,17,0.00147701
2010,Female,17,0.0011826
2010,Male,18,0.00170276
2010,Female,18,0.0012941
2010,Male,19,0.00187352
2010,Female,19,0.00136476
2010,Male,20,0.00197712
2010,Female,20,0.00139951
2010,Male,21,0.00201936
2010,Female,21,0.00141261
2010,Male,22,0.00201938
2010,Female,22,0.00142052
2010,Male,23,0.00199981
2010,Female,23,0.00143824
2010,Male,24,0.00197524
2010,Female,24,0.00147082
2010,Male,25,0.00195611
2010,Female,25,0.00151967
2010,Male,26,0.00194678
2010,Female,26,0.00158056
2010,Male,27,0.00194956
2010,Female,27,0.00164734
2010,Male,28,0.00196585
2010,Female,28,0.00171643
2010,Male,29,0.00199688
2010,Female,29,0.00178572
2010,Male,30,0.00204372
2010,Female,30,0.00185752
2010,Male,31,0.00210753
2010,Female,31,0.00193625
2010,Male,32,0.00218926
2010,Female,32,0.00202637
2010,Male,33,0.00228982
2010,Female,33,0.00213232
2010,Male,34,0.00240967
2010,Female,34,0.00225535
2010,Male,35,0.00254899
2010,Female,35,0.00239487
2010,Male,36,0.00270788
2010,Female,36,0.00254819
2010,Male,37,0.00288635
2010,Female,37,0.00271131
2010,Male,38,0.00308558
2010,Female,38,0.00288233
2010,Male,39,0.00330758
2010,Female,39,0.00306094
2010,Male,40,0.00355605
2010,Female,40,0.00325046
2010,Male,41,0.00383611
2010,Female,41,0.00345692
2010,Male,42,0.0041532
2010,Female,42,0.00368636
2010,Male,43,0.0045132
2010,Female,43,0.00394497
2010,Male,44,0.00492083
2010,Female,44,0.00423575
2010,Male,45,0.00537974
2010,Female,45,0.00455907
2010,Male,46,0.00589248
2010,Female,46,0.00491288
2010,Male,47,0.00646036
2010,Female,47,0.00529287
2010,Male,48,0.00708528
2010,Female,48,0.00569635
2010,Male,49,0.0077697
2010,Female,49,0.00612227
2010,Male,50,0.00851777
2010,Female,50,0.0065732
2010,Male,51,0.00933549
2010,Female,51,0.00705529
2010,Male,52,0.01023022
2010,Female,52,0.00757606
2010,Male,53,0.01121086
2010,Female,53,0.00814447
2010,Male,54,0.01228746
2010,Female,54,0.00876891
2010,Male,55,0.01347137
2010,Female,55,0.00945723
2010,Male,56,0.01477478
2010,Female,56,0.01021708
2010,Male,57,0.01621068
2010,Female,57,0.01105585
2010,Male,58,0.01779181
2010,Female,58,0.01198222
2010,Male,59,0.01953017
2010,Female,59,0.01300641
2010,Male,60,0.02143654
2010,Female,60,0.01414074
2010,Male,61,0.02351986
2010,Female,61,0.01540012
2010,Male,62,0.02578934
2010,Female,62,0.01680227
2010,Male,63,0.028255
2010,Female,63,0.01836829
2010,Male,64,0.03092951
2010,Female,64,0.02012319
2010,Male,65,0.03382979
2010,Female,65,0.02209661
2010,Male,66,0.03697739
2010,Female,66,0.02432221
2010,Male,67,0.04040034
2010,Female,67,0.02683774
2010,Male,68,0.04413354
2010,Female,68,0.02968357
2010,Male,69,0.04822038
2010,Female,69,0.03290042
2010,Male,70,0.05271121
2010,Female,70,0.03652871
2010,Male,71,0.05766374
2010,Female,71,0.04060576
2010,Male,72,0.06313298
2010,Female,72,0.04516753
2010,Male,73,0.06916181
2010,Female,73,0.05024685
2010,Male,74,0.07577608
2010,Female,74,0.05587395
2010,Male,75,0.08296877
2010,Female,75,0.06207556
2010,Male,76,0.09072436
2010,Female,76,0.0688774
2010,Male,77,0.09902949
2010,Female,77,0.07630898
2010,Male,78,0.10790182
2010,Female,78,0.0844083
2010,Male,79,0.11743538
2010,Female,79,0.09323511
2010,Male,80,0.12777464
2010,Female,80,0.10286487
2010,Male,81,0.13913638
2010,Female,81,0.11339578
2010,Male,82,0.15173154
2010,Female,82,0.12492311
2010,Male,83,0.1656826
2010,Female,83,0.13750961
2010,Male,84,0.18102592
2010,Female,84,0.15118226
2010,Male,85,0.19760123
2010,Female,85,0.16589075
2010,Male,86,0.21517002
2010,Female,86,0.18155306
2010,Male,87,0.23347584
2010,Female,87,0.19808572
2010,Male,88,0.25230217
2010,Female,88,0.21542982
2010,Male,89,0.27165961
2010,Female,89,0.23364086
2010,Male,90,0.29166095
2010,Female,90,0.25283075
2010,Male,91,0.31256457
2010,Female,91,0.27318745
2010,Male,92,0.33462916
2010,Female,92,0.29489554
2010,Male,93,0.35792236
2010,Female,93,0.3180098
2010,Male,94,0.38240241
2010,Female,94,0.34250211
2010,Male,95,0.40779052
2010,Female,95,0.36816641
2010,Male,96,0.4337268
2010,Female,96,0.39472135
2010,Male,97,0.45988251
2010,Female,97,0.42188652
2010,Male,98,0.48596045
2010,Female,98,0.4493842
2010,Male,99,0.51184166
2010,Female,99,0.47705344
2010,Male,100,0.56643637
2010,Female,100,0.53849745
2011,Male,0,0.02988703
2011,Female,0,0.02414575
2011,Male,1,0.00215322
2011,Female,1,0.0018129
2011,Male,2,0.00174157
2011,Female,2,0.00151025
2011,Male,3,0.00141267
2011,Female,3,0.0012615
2011,Male,4,0.00115225
2011,Female,4,0.00105902
2011,Male,5,0.00094856
2011,Female,5,0.00089644
2011,Male,6,0.00079245
2011,Female,6,0.00076879
2011,Male,7,0.00067628
2011,Female,7,0.00067172
2011,Male,8,0.00059477
2011,Female,8,0.00060221
2011,Male,9,0.00054419
2011,Female,9,0.00055821
2011,Male,10,0.00052342
2011,Female,10,0.0005393
2011,Male,11,0.00053378
2011,Female,11,0.00054658
2011,Male,12,0.0005784
2011,Female,12,0.00058156
2011,Male,13,0.00066427
2011,Female,13,0.0006475
2011,Male,14,0.00079696
2011,Female,14,0.00074444
2011,Male,15,0.00098035
2011,Female,15,0.00086926
2011,Male,16,0.00120573
2011,Female,16,0.00100949
2011,Male,17,0.00144722
2011,Female,17,0.00114363
2011,Male,18,0.00167101
2011,Female,18,0.00125241
2011,Male,19,0.00183987
2011,Female,19,0.00132105
2011,Male,20,0.00194177
2011,Female,20,0.00135442
2011,Male,21,0.00198277
2011,Female,21,0.00136655
2011,Male,22,0.00198222
2011,Female,22,0.00137363
2011,Male,23,0.00196284
2011,Female,23,0.00139037
2011,Male,24,0.00193904
2011,Female,24,0.00142177
2011,Male,25,0.001921
2011,Female,25,0.00146919
2011,Male,26,0.00191278
2011,Female,26,0.0015285
2011,Male,27,0.00191642
2011,Female,27,0.00159366
2011,Male,28,0.00193318
2011,Female,28,0.00166114
2011,Male,29,0.00196419
2011,Female,29,0.00172886
2011,Male,30,0.00201055
2011,Female,30,0.00179907
2011,Male,31,0.00207353
2011,Female,31,0.00187612
2011,Male,32,0.00215416
2011,Female,32,0.0019644
2011,Male,33,0.00225347
2011,Female,33,0.00206828
2011,Male,34,0.00237194
2011,Female,34,0.00218901
2011,Male,35,0.00250982
2011,Female,35,0.00232602
2011,Male,36,0.00266716
2011,Female,36,0.00247671
2011,Male,37,0.002844
2011,Female,37,0.00263713
2011,Male,38,0.00304146
2011,Female,38,0.00280546
2011,Male,39,0.00326154
2011,Female,39,0.00298142
2011,Male,40,0.00350792
2011,Female,40,0.00316832
2011,Male,41,0.00378572
2011,Female,41,0.00337218
2011,Male,42,0.00410037
2011,Female,42,0.003599
2011,Male,43,0.00445774
2011,Female,43,0.00385493
2011,Male,44,0.00486253
2011,Female,44,0.00414292
2011,Male,45,0.00531836
2011,Female,45,0.00446323
2011,Male,46,0.00582775
2011,Female,46,0.00481367
2011,Male,47,0.00639195
2011,Female,47,0.00518973
2011,Male,48,0.00701283
2011,Female,48,0.00558863
2011,Male,49,0.00769282
2011,Female,49,0.00600925
2011,Male,50,0.0084361
2011,Female,50,0.00645422
2011,Male,51,0.00924874
2011,Female,51,0.0069299
2011,Male,52,0.01013817
2011,Female,52,0.00744397
2011,Male,53,0.0111133
2011,Female,53,0.0080055
2011,Male,54,0.01218411
2011,Female,54,0.00862276
2011,Male,55,0.01336171
2011,Female,55,0.0093032
2011,Male,56,0.01465799
2011,Female,56,0.01005394
2011,Male,57,0.01608555
2011,Female,57,0.01088167
2011,Male,58,0.0176568
2011,Female,58,0.01179455
2011,Male,59,0.01938359
2011,Female,59,0.0128025
2011,Male,60,0.02127676
2011,Female,60,0.01391792
2011,Male,61,0.02334556
2011,Female,61,0.01515623
2011,Male,62,0.02559958
2011,Female,62,0.01653566
2011,Male,63,0.02804912
2011,Female,63,0.01807774
2011,Male,64,0.03070691
2011,Female,64,0.01980743
2011,Male,65,0.03358944
2011,Female,65,0.02175365
2011,Male,66,0.03671759
2011,Female,66,0.02394894
2011,Male,67,0.04011842
2011,Female,67,0.02642947
2011,Male,68,0.04382581
2011,Female,68,0.02923396
2011,Male,69,0.0478826
2011,Female,69,0.03240229
2011,Male,70,0.05233908
2011,Female,70,0.03597496
2011,Male,71,0.05725354
2011,Female,71,0.03999055
2011,Male,72,0.06268183
2011,Female,72,0.04448682
2011,Male,73,0.06866787
2011,Female,73,0.04949888
2011,Male,74,0.07523846
2011,Female,74,0.05505871
2011,Male,75,0.08238741
2011,Female,75,0.06119373
2011,Male,76,0.09009993
2011,Female,76,0.06792996
2011,Male,77,0.09836276
2011,Female,77,0.07529641
2011,Male,78,0.10719286
2011,Female,78,0.08333045
2011,Male,79,0.11668261
2011,Female,79,0.0920914
2011,Male,80,0.12697447
2011,Female,80,0.1016542
2011,Male,81,0.13828259
2011,Female,81,0.11211681
2011,Male,82,0.15081609
2011,Female,82,0.12357484
2011,Male,83,0.16469806
2011,Female,83,0.13609254
2011,Male,84,0.17996786
2011,Female,84,0.14969953
2011,Male,85,0.19647328
2011,Female,85,0.16435069
2011,Male,86,0.21398509
2011,Female,86,0.17996951
2011,Male,87,0.23225411
2011,Female,87,0.19647643
2011,Male,88,0.25106739
2011,Female,88,0.21381392
2011,Male,89,0.2704295
2011,Female,89,0.23203319
2011,Male,90,0.29044309
2011,Female,90,0.25123929
2011,Male,91,0.31135254
2011,Female,91,0.27161116
2011,Male,92,0.33340404
2011,Female,92,0.29332545
2011,Male,93,0.35666442
2011,Female,93,0.31643714
2011,Male,94,0.3810968
2011,Female,94,0.34092284
2011,Male,95,0.40643863
2011,Female,95,0.36658997
2011,Male,96,0.4323487
2011,Female,96,0.39317265
2011,Male,97,0.45850894
2011,Female,97,0.42039919
2011,Male,98,0.48462394
2011,Female,98,0.44799428
2011,Male,99,0.51056009
2011,Female,99,0.47578431
2011,Male,100,0.5653418
2011,Female,100,0.53755493
2012,Male,0,0.02877567
2012,Female,0,0.02317813
2012,Male,1,0.00204121
2012,Female,1,0.00170545
2012,Male,2,0.00165721
2012,Female,2,0.00142815
2012,Male,3,0.00134905
2012,Female,3,0.00119884
2012,Male,4,0.00110398
2012,Female,4,0.00101105
2012,Male,5,0.00091143
2012,Female,5,0.00085934
2012,Male,6,0.00076323
2012,Female,6,0.00073948
2012,Male,7,0.00065248
2012,Female,7,0.00064777
2012,Male,8,0.00057453
2012,Female,8,0.00058181
2012,Male,9,0.00052614
2012,Female,9,0.00053996
2012,Male,10,0.00050646
2012,Female,10,0.00052214
2012,Male,11,0.00051699
2012,Female,11,0.00052964
2012,Male,12,0.000561
2012,Female,12,0.00056412
2012,Male,13,0.00064554
2012,Female,13,0.00062895
2012,Male,14,0.00077634
2012,Female,14,0.00072431
2012,Male,15,0.00095752
2012,Female,15,0.00084726
2012,Male,16,0.00118062
2012,Female,16,0.00098555
2012,Male,17,0.00142
2012,Female,17,0.00111788
2012,Male,18,0.00164185
2012,Female,18,0.00122504
2012,Male,19,0.00180892
2012,Female,19,0.0012923
2012,Male,20,0.00190925
2012,Female,20,0.00132449
2012,Male,21,0.00194916
2012,Female,21,0.00133562
2012,Male,22,0.00194815
2012,Female,22,0.00134179
2012,Male,23,0.00192902
2012,Female,23,0.00135761
2012,Male,24,0.001906
2012,Female,24,0.00138803
2012,Male,25,0.00188904
2012,Female,25,0.00143438
2012,Male,26,0.00188192
2012,Female,26,0.00149254
2012,Male,27,0.00188643
2012,Female,27,0.00155652
2012,Male,28,0.00190368
2012,Female,28,0.00162281
2012,Male,29,0.00193471
2012,Female,29,0.00168931
2012,Male,30,0.00198066
2012,Female,30,0.00175826
2012,Male,31,0.00204288
2012,Female,31,0.00183397
2012,Male,32,0.00212249
2012,Female,32,0.00192079
2012,Male,33,0.00222059
2012,Female,33,0.00202307
2012,Male,34,0.00233773
2012,Female,34,0.00214207
2012,Male,35,0.00247419
2012,Female,35,0.00227722
2012,Male,36,0.00263003
2012,Female,36,0.00242595
2012,Male,37,0.00280526
